CODIGO_OPENDATA ,CODIGO DE IDENTIFICACION ESTACION,CODIGO DE IDENTIFICACION EQUIPO,NUMERO SERVICIO,CODIGO CONECTOR,TIPO CONECTOR,POTENCIA MAXIMA DE CARGA (W),Nº SERVICIOS EQUIPO,Nº DE CONECTORES EQUIPO,TIPO DE CARGA,COORDENADA_X,COORDENADA_Y,DIRECCION ,DISTRITO,BARRIO,CODIGO POSTAL,CODIGO ASIA,TIPO DE ACCESO,OPERADOR,TELF,TARIFA ,CONTROL DE ACCESO,RESTRICCION DE USO,ConnectorLockFailure,GroundFailure,HighTemperature,Mode3Error,NoError,OtherError,OverCurrentFailure,PowerMeterFailure,PowerSwitchFailure,ReaderFailure,ResetFailure,UnderVoltage,WeakSignal,Available,Occupied,Reserved,Unavailable,Faulted,Authorisation,StartTransaction,DataTranfer,DiagnosticsStatusNotification,HeartBeat,MeterValues,StatusNotification,StopTransaccion,CancelReservation,ChangeAvailability,ChangeConfiguration,ClearCache,DataTranfer,GetConfiguration,GetDiagnostics,GetLocalListVersion,RemoteStartTransaction,RemoteStopTransaction,ReserveNow,Reset,SendLocalList,UnlockConnector,UptateFirmware,Ide euip,
10101011,101,01,01,1,CHADEMO,50000,1,3,RAPIDA,41.393464,2.204479,"Ronda del Litoral Sortida 23 - Av. Litoral, 49",10 Sant Marti,El Poblenou,08005,,VIA PUBLICA,AJUNTAMENT BCN,932914150,GRATUIT,TARGETA VE,CARREGA RAPIDA (<11kW),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1011,1011
10101012,101,01,01,2,MENNEKES,43000,1,3,RAPIDA,41.393464,2.204479,"Ronda del Litoral Sortida 23 - Av. Litoral, 49",10 Sant Marti,El Poblenou,08005,,VIA PUBLICA,AJUNTAMENT BCN,932914150,GRATUIT,TARGETA VE,CARREGA RAPIDA (<11kW),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1011,0
10101013,101,01,01,3,COMBO 2,50000,1,3,RAPIDA,41.393464,2.204479,"Ronda del Litoral Sortida 23 - Av. Litoral, 49",10 Sant Marti,El Poblenou,08005,,VIA PUBLICA,AJUNTAMENT BCN,932914150,GRATUIT,TARGETA VE,CARREGA RAPIDA (<11kW),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1011,0
10201011,102,01,01,1,CHADEMO,50000,1,3,RAPIDA,41.401092,2.122802,"Via Augusta, 352",05 SarriA - Sant Gervasi,SarriA,08017,,VIA PUBLICA,AJUNTAMENT BCN,932914150,GRATUIT,TARGETA VE,CARREGA RAPIDA (<11kW),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1021,1021
10201012,102,01,01,2,MENNEKES,43000,1,3,RAPIDA,41.401092,2.122802,"Via Augusta, 352",05 SarriA - Sant Gervasi,SarriA,08017,,VIA PUBLICA,AJUNTAMENT BCN,932914150,GRATUIT,TARGETA VE,CARREGA RAPIDA (<11kW),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1021,0
10201013,102,01,01,3,COMBO 2,50000,1,3,RAPIDA,41.401092,2.122802,"Via Augusta, 352",05 SarriA - Sant Gervasi,SarriA,08017,,VIA PUBLICA,AJUNTAMENT BCN,932914150,GRATUIT,TARGETA VE,CARREGA RAPIDA (<11kW),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1021,0
10301011,103,01,01,1,CHADEMO,50000,1,3,RAPIDA,41.380009,2.139145,"Aparcament Viriat, 5-23 - Guitard, 1",03 Sants-Montjuic,Sants,08014,,VIA PUBLICA,AJUNTAMENT BCN,932914150,GRATUIT,TARGETA VE,CARREGA RAPIDA (<11kW),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1031,1031
10301012,103,01,01,2,MENNEKES,43000,1,3,RAPIDA,41.380009,2.139145,"Aparcament Viriat, 5-23 - Guitard, 1",03 Sants-Montjuic,Sants,08014,,VIA PUBLICA,AJUNTAMENT BCN,932914150,GRATUIT,TARGETA VE,CARREGA RAPIDA (<11kW),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1031,0
10301013,103,01,01,3,COMBO 2,50000,1,3,RAPIDA,41.380009,2.139145,"Aparcament Viriat, 5-23 - Guitard, 1",03 Sants-Montjuic,Sants,08014,,VIA PUBLICA,AJUNTAMENT BCN,932914150,GRATUIT,TARGETA VE,CARREGA RAPIDA (<11kW),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1031,0
10302011,103,02,01,1,CHADEMO,50000,1,3,RAPIDA,41.380009,2.139145,"Aparcament Viriat, 5-23 - Guitard, 1",03 Sants-Montjuic,Sants,08014,,VIA PUBLICA,AJUNTAMENT BCN,932914150,GRATUIT,TARGETA VE,CARREGA RAPIDA (<11kW),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1032,
10302012,103,02,01,2,MENNEKES,43000,1,3,RAPIDA,41.380009,2.139145,"Aparcament Viriat, 5-23 - Guitard, 1",03 Sants-Montjuic,Sants,08014,,VIA PUBLICA,AJUNTAMENT BCN,932914150,GRATUIT,TARGETA VE,CARREGA RAPIDA (<11kW),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1032,
10302013,103,02,01,3,COMBO 2,50000,1,3,RAPIDA,41.380009,2.139145,"Aparcament Viriat, 5-23 - Guitard, 1",03 Sants-Montjuic,Sants,08014,,VIA PUBLICA,AJUNTAMENT BCN,932914150,GRATUIT,TARGETA VE,CARREGA RAPIDA (<11kW),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1032,
10401011,104,01,01,1,CHADEMO,50000,1,3,RAPIDA,41.414495,2.137080,"Pl. Alfonso Comin, 12",06 GrAcia,Vallcarca i els Penitents,08023,,VIA PUBLICA,AJUNTAMENT BCN,932914150,GRATUIT,TARGETA VE,CARREGA RAPIDA (<11kW),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1041,1041
10401012,104,01,01,2,MENNEKES,43000,1,3,RAPIDA,41.414495,2.137080,"Pl. Alfonso Comin, 12",06 GrAcia,Vallcarca i els Penitents,08023,,VIA PUBLICA,AJUNTAMENT BCN,932914150,GRATUIT,TARGETA VE,CARREGA RAPIDA (<11kW),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1041,0
10401013,104,01,01,3,COMBO 2,50000,1,3,RAPIDA,41.414495,2.137080,"Pl. Alfonso Comin, 12",06 GrAcia,Vallcarca i els Penitents,08023,,VIA PUBLICA,AJUNTAMENT BCN,932914150,GRATUIT,TARGETA VE,CARREGA RAPIDA (<11kW),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1041,0
10501011,105,01,01,1,CHADEMO,50000,1,3,RAPIDA,41.406484,2.152241,"Torrent de l'Olla, 203",06 GrAcia,Vila de GrAcia,08012,,VIA PUBLICA,AJUNTAMENT BCN,932914150,GRATUIT,TARGETA VE,CARREGA RAPIDA (<11kW),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1051,1051
10501012,105,01,01,2,MENNEKES,43000,1,3,RAPIDA,41.406484,2.152241,"Torrent de l'Olla, 203",06 GrAcia,Vila de GrAcia,08012,,VIA PUBLICA,AJUNTAMENT BCN,932914150,GRATUIT,TARGETA VE,CARREGA RAPIDA (<11kW),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1051,0
10501013,105,01,01,3,COMBO 2,50000,1,3,RAPIDA,41.406484,2.152241,"Torrent de l'Olla, 203",06 GrAcia,Vila de GrAcia,08012,,VIA PUBLICA,AJUNTAMENT BCN,932914150,GRATUIT,TARGETA VE,CARREGA RAPIDA (<11kW),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1051,0
10601011,106,01,01,1,CHADEMO,50000,1,3,RAPIDA,41.441242,2.164861,"Via Favència, 21 (Mercat Canyelles)",08 Nou Barris,Canyelles,08042,,VIA PUBLICA,AJUNTAMENT BCN,932914150,GRATUIT,TARGETA VE,CARREGA RAPIDA (<11kW),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1061,1061
10601012,106,01,01,2,MENNEKES,43000,1,3,RAPIDA,41.441242,2.164861,"Via Favència, 21 (Mercat Canyelles)",08 Nou Barris,Canyelles,08042,,VIA PUBLICA,AJUNTAMENT BCN,932914150,GRATUIT,TARGETA VE,CARREGA RAPIDA (<11kW),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1061,0
10601013,106,01,01,3,COMBO 2,50000,1,3,RAPIDA,41.441242,2.164861,"Via Favència, 21 (Mercat Canyelles)",08 Nou Barris,Canyelles,08042,,VIA PUBLICA,AJUNTAMENT BCN,932914150,GRATUIT,TARGETA VE,CARREGA RAPIDA (<11kW),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1061,0
10701011,107,01,01,1,CHADEMO,50000,1,3,RAPIDA,41.414388,2.172257,"Mas Casanovas, 69",07 Horta-GuinardO,El GuinardO,08041,,VIA PUBLICA,AJUNTAMENT BCN,932914150,GRATUIT,TARGETA VE,CARREGA RAPIDA (<11kW),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1071,1071
10701012,107,01,01,2,MENNEKES,43000,1,3,RAPIDA,41.414388,2.172257,"Mas Casanovas, 69",07 Horta-GuinardO,El GuinardO,08041,,VIA PUBLICA,AJUNTAMENT BCN,932914150,GRATUIT,TARGETA VE,CARREGA RAPIDA (<11kW),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1071,0
10701013,107,01,01,3,COMBO 2,50000,1,3,RAPIDA,41.414388,2.172257,"Mas Casanovas, 69",07 Horta-GuinardO,El GuinardO,08041,,VIA PUBLICA,AJUNTAMENT BCN,932914150,GRATUIT,TARGETA VE,CARREGA RAPIDA (<11kW),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1071,0
10801011,108,01,01,1,CHADEMO,50000,1,3,RAPIDA,41.431152,2.183394," Av. Meridiana, 400 E",09 Sant Andreu,Sant Andreu,08030,,VIA PUBLICA,AJUNTAMENT BCN,932914150,GRATUIT,TARGETA VE,CARREGA RAPIDA (<11kW),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1081,1081
10801012,108,01,01,2,MENNEKES,43000,1,3,RAPIDA,41.431152,2.183394," Av. Meridiana, 400 E",09 Sant Andreu,Sant Andreu,08030,,VIA PUBLICA,AJUNTAMENT BCN,932914150,GRATUIT,TARGETA VE,CARREGA RAPIDA (<11kW),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1081,0
10801013,108,01,01,3,COMBO 2,50000,1,3,RAPIDA,41.431152,2.183394," Av. Meridiana, 400 E",09 Sant Andreu,Sant Andreu,08030,,VIA PUBLICA,AJUNTAMENT BCN,932914150,GRATUIT,TARGETA VE,CARREGA RAPIDA (<11kW),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1081,0
10901011,109,01,01,1,CHADEMO,50000,1,3,RAPIDA,41.405163,2.174985,"Provença, 449 - Marina",02 Eixample,La Sagrada Familia,08025,,VIA PUBLICA,AJUNTAMENT BCN,932914150,GRATUIT,TARGETA VE,CARREGA RAPIDA (<11kW),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1091,1091
10901012,109,01,01,2,MENNEKES,43000,1,3,RAPIDA,41.405163,2.174985,"Provença, 449 - Marina",02 Eixample,La Sagrada Familia,08025,,VIA PUBLICA,AJUNTAMENT BCN,932914150,GRATUIT,TARGETA VE,CARREGA RAPIDA (<11kW),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1091,0
10901013,109,01,01,3,COMBO 2,50000,1,3,RAPIDA,41.405163,2.174985,"Provença, 449 - Marina",02 Eixample,La Sagrada Familia,08025,,VIA PUBLICA,AJUNTAMENT BCN,932914150,GRATUIT,TARGETA VE,CARREGA RAPIDA (<11kW),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1091,0
11001011,110,01,01,1,CHADEMO,50000,1,3,RAPIDA,41.388423,2.169394,"Passeig de GrAcia, 5",02 Eixample,La Dreta de l'Eixample,08007,,VIA PUBLICA,AJUNTAMENT BCN,932914150,GRATUIT,TARGETA VE,CARREGA RAPIDA (<11kW),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1101,1101
11001012,110,01,01,2,MENNEKES,43000,1,3,RAPIDA,41.388423,2.169394,"Passeig de GrAcia, 5",02 Eixample,La Dreta de l'Eixample,08007,,VIA PUBLICA,AJUNTAMENT BCN,932914150,GRATUIT,TARGETA VE,CARREGA RAPIDA (<11kW),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1101,0
11001013,110,01,01,3,COMBO 2,50000,1,3,RAPIDA,41.388423,2.169394,"Passeig de GrAcia, 5",02 Eixample,La Dreta de l'Eixample,08007,,VIA PUBLICA,AJUNTAMENT BCN,932914150,GRATUIT,TARGETA VE,CARREGA RAPIDA (<11kW),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1101,0
11101011,111,01,01,1,CHADEMO,50000,1,3,RAPIDA,41.374897,2.171151,"Avinguda del Paral·lel, 55 / Nou de Rambla",03 Sants-Montjuic,Poble sec,08004,,VIA PUBLICA,AJUNTAMENT BCN,932914150,GRATUIT,TARGETA VE,CARREGA RAPIDA (<11kW),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1111,1111
11101012,111,01,01,2,MENNEKES,43000,1,3,RAPIDA,41.374897,2.171151,"Avinguda del Paral·lel, 55 / Nou de Rambla",03 Sants-Montjuic,Poble sec,08004,,VIA PUBLICA,AJUNTAMENT BCN,932914150,GRATUIT,TARGETA VE,CARREGA RAPIDA (<11kW),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1111,0
11101013,111,01,01,3,COMBO 2,50000,1,3,RAPIDA,41.374897,2.171151,"Avinguda del Paral·lel, 55 / Nou de Rambla",03 Sants-Montjuic,Poble sec,08004,,VIA PUBLICA,AJUNTAMENT BCN,932914150,GRATUIT,TARGETA VE,CARREGA RAPIDA (<11kW),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1111,0
11102011,111,02,01,1,SCHUKO,3600,1,2,LENTA,41.374897,2.171151,"Avinguda del Paral·lel, 55 / Nou de Rambla",03 Sants-Montjuic,Poble sec,08004,,VIA PUBLICA,AJUNTAMENT BCN,932914150,GRATUIT,TARGETA VE,CARREGA RAPIDA (<11kW),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1112,1112
11102021,111,02,02,1,SCHUKO,3600,1,2,LENTA,41.374897,2.171151,"Avinguda del Paral·lel, 55 / Nou de Rambla",03 Sants-Montjuic,Poble sec,08004,,VIA PUBLICA,AJUNTAMENT BCN,932914150,GRATUIT,TARGETA VE,CARREGA RAPIDA (<11kW),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1112,0
11201011,112,01,01,1,CHADEMO,50000,1,3,RAPIDA,41.393732,2.149179,"Av. Diagonal, 447 (lateral Mar) - entre Casanova i Muntaner",02 Eixample,Esquerra Alta de l'Eixample,08036,,VIA PUBLICA,AJUNTAMENT BCN,932914150,GRATUIT,TARGETA VE,CARREGA RAPIDA (<11kW),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1121,1121
11201012,112,01,01,2,MENNEKES,43000,1,3,RAPIDA,41.393732,2.149179,"Av. Diagonal, 447 (lateral Mar) - entre Casanova i Muntaner",02 Eixample,Esquerra Alta de l'Eixample,08036,,VIA PUBLICA,AJUNTAMENT BCN,932914150,GRATUIT,TARGETA VE,CARREGA RAPIDA (<11kW),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1121,0
11201013,112,01,01,3,COMBO 2,50000,1,3,RAPIDA,41.393732,2.149179,"Av. Diagonal, 447 (lateral Mar) - entre Casanova i Muntaner",02 Eixample,Esquerra Alta de l'Eixample,08036,,VIA PUBLICA,AJUNTAMENT BCN,932914150,GRATUIT,TARGETA VE,CARREGA RAPIDA (<11kW),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1121,0
11202011,112,02,01,1,SCHUKO,3600,2,2,SEMI-RAPIDA,41.393687,2.148879,"Av. Diagonal, 449 (lateral Mar) - entre Casanova i Muntaner",02 Eixample,L'Antiga Esquerra de l'Eixample,08036,,VIA PUBLICA,AJUNTAMENT BCN,932914150,GRATUIT,TARGETA VE,EXCLUSIU eDUM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1122,1122
11202021,112,02,02,1,MENNEKES,7200,2,2,SEMI-RAPIDA,41.393687,2.148879,"Av. Diagonal, 449 (lateral Mar) - entre Casanova i Muntaner",02 Eixample,L'Antiga Esquerra de l'Eixample,08036,,VIA PUBLICA,AJUNTAMENT BCN,932914150,GRATUIT,TARGETA VE,EXCLUSIU eDUM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1122,0
11203011,112,03,01,1,SCHUKO,3600,2,2,LENTA,41.393687,2.148879,"Av. Diagonal, 449 (lateral Mar) - entre Casanova i Muntaner",02 Eixample,L'Antiga Esquerra de l'Eixample,08036,,VIA PUBLICA,AJUNTAMENT BCN,932914150,GRATUIT,TARGETA VE,EXCLUSIU MOTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1123,1123
11203021,112,03,02,1,SCHUKO,3600,2,2,LENTA,41.393687,2.148879,"Av. Diagonal, 449 (lateral Mar) - entre Casanova i Muntaner",02 Eixample,L'Antiga Esquerra de l'Eixample,08036,,VIA PUBLICA,AJUNTAMENT BCN,932914150,GRATUIT,TARGETA VE,EXCLUSIU MOTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1123,0
11204011,112,04,01,1,SCHUKO,3600,2,2,LENTA,41.393687,2.148879,"Av. Diagonal, 449 (lateral Mar) - entre Casanova i Muntaner",02 Eixample,L'Antiga Esquerra de l'Eixample,08036,,VIA PUBLICA,AJUNTAMENT BCN,932914150,GRATUIT,TARGETA VE,EXCLUSIU MOTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1124,1124
11204021,112,04,02,1,SCHUKO,3600,2,2,LENTA,41.393687,2.148879,"Av. Diagonal, 449 (lateral Mar) - entre Casanova i Muntaner",02 Eixample,L'Antiga Esquerra de l'Eixample,08036,,VIA PUBLICA,AJUNTAMENT BCN,932914150,GRATUIT,TARGETA VE,EXCLUSIU MOTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1124,0
11301011,113,01,01,1,SCHUKO,3600,2,2,SEMI-RAPIDA,41.405719,2.192780,"Llacuna, 149",10 Sant Marti,El Parc i la Llacuna de Poblenou,08018,,VIA PUBLICA,AJUNTAMENT BCN,932914150,GRATUIT,TARGETA VE,EXCLUSIU eDUM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1131,1131
11301021,113,01,02,1,MENNEKES,7200,2,2,SEMI-RAPIDA,41.405719,2.192780,"Llacuna, 149",10 Sant Marti,El Parc i la Llacuna de Poblenou,08018,,VIA PUBLICA,AJUNTAMENT BCN,932914150,GRATUIT,TARGETA VE,EXCLUSIU eDUM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1131,0
11401011,114,01,01,1,SCHUKO,3600,2,2,SEMI-RAPIDA,41.433908,2.191648,"Sant AdriA, 11-21",09 Sant Andreu,Sant Andreu,08030,,VIA PUBLICA,AJUNTAMENT BCN,932914150,GRATUIT,TARGETA VE,EXCLUSIU eDUM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1141,1141
11401021,114,01,02,1,MENNEKES,7200,2,2,SEMI-RAPIDA,41.433908,2.191648,"Sant AdriA, 11-21",09 Sant Andreu,Sant Andreu,08030,,VIA PUBLICA,AJUNTAMENT BCN,932914150,GRATUIT,TARGETA VE,EXCLUSIU eDUM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1141,0
11501011,115,01,01,1,MENNEKES,7200,2,2,SEMI-RAPIDA,41.375453,2.189069,Drassana - Av. Joan de BorbO,01 Ciutat Vella,La Barceloneta,08003,,VIA PUBLICA,AJUNTAMENT BCN,932914150,GRATUIT,TARGETA VE,EXCLUSIU eTAXI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1151,1151
11501021,115,01,02,1,MENNEKES,7200,2,2,SEMI-RAPIDA,41.375453,2.189069,Drassana - Av. Joan de BorbO,01 Ciutat Vella,La Barceloneta,08003,,VIA PUBLICA,AJUNTAMENT BCN,932914150,GRATUIT,TARGETA VE,EXCLUSIU eTAXI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1151,0
11601011,116,01,01,1,MENNEKES,7200,2,2,SEMI-RAPIDA,41.392722,2.146466,"Villarroel, 277 - Av. Diagonal",02 Eixample,L'Antiga Esquerra de l'Eixample,08036,,VIA PUBLICA,AJUNTAMENT BCN,932914150,GRATUIT,TARGETA VE,EXCLUSIU eTAXI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1161,1161
11601021,116,01,02,1,MENNEKES,7200,2,2,SEMI-RAPIDA,41.392722,2.146466,"Villarroel, 277 - Av. Diagonal",02 Eixample,L'Antiga Esquerra de l'Eixample,08036,,VIA PUBLICA,AJUNTAMENT BCN,932914150,GRATUIT,TARGETA VE,EXCLUSIU eTAXI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1161,0
11701011,117,01,01,1,SCHUKO,3600,2,2,LENTA,41.407187,2.218089,Passeig Garcia i Faria - Josep Pla,10 Sant Marti,Diagonal Mar i el Front Maritim del Poblenou,08019,,VIA PUBLICA,AJUNTAMENT BCN,932914150,GRATUIT,TARGETA VE,EXCLUSIU MOTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1171,1171
11701021,117,01,02,1,SCHUKO,3600,2,2,LENTA,41.407187,2.218089,Passeig Garcia i Faria - Josep Pla,10 Sant Marti,Diagonal Mar i el Front Maritim del Poblenou,08019,,VIA PUBLICA,AJUNTAMENT BCN,932914150,GRATUIT,TARGETA VE,EXCLUSIU MOTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1171,0
11801011,118,01,01,1,SCHUKO,3600,2,2,LENTA,41.375319,2.151658,"LlançA, 1 - Av. Paral·lel",02 Eixample,Sant Antoni,08015,,VIA PUBLICA,AJUNTAMENT BCN,932914150,GRATUIT,TARGETA VE,EXCLUSIU MOTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1181,1181
11801021,118,01,02,1,SCHUKO,3600,2,2,LENTA,41.375319,2.151658,"LlançA, 1 - Av. Paral·lel",02 Eixample,Sant Antoni,08015,,VIA PUBLICA,AJUNTAMENT BCN,932914150,GRATUIT,TARGETA VE,EXCLUSIU MOTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1181,0
11901011,119,01,01,1,SCHUKO,3600,2,2,SEMI-RAPIDA,41.395370,2.153832," Av. Diagonal, 508 (lateral Muntanya)  entre Balmes i Tusset",05 SarriA-Sant Gervasi,Sant Gervasi - Galvany,08006,,VIA PUBLICA,AJUNTAMENT BCN,932914150,GRATUIT,TARGETA VE,EXCLUSIU eDUM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1191,1191
11901021,119,01,02,1,MENNEKES,7200,2,2,SEMI-RAPIDA,41.395370,2.153832," Av. Diagonal, 508 (lateral Muntanya) entre Balmes i Tusset",05 SarriA-Sant Gervasi,Sant Gervasi - Galvany,08006,,VIA PUBLICA,AJUNTAMENT BCN,932914150,GRATUIT,TARGETA VE,EXCLUSIU eDUM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1191,0
11902011,119,02,01,1,SCHUKO,3600,2,2,LENTA,41.395370,2.153832," Av. Diagonal, 508 (lateral Muntanya)  entre Balmes i Tusset",05 SarriA-Sant Gervasi,Sant Gervasi - Galvany,08006,,VIA PUBLICA,AJUNTAMENT BCN,932914150,GRATUIT,TARGETA VE,EXCLUSIU MOTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1192,1192
11902021,119,02,02,1,SCHUKO,3600,2,2,LENTA,41.395370,2.153832," Av. Diagonal, 508 (lateral Muntanya)  entre Balmes i Tusset",05 SarriA-Sant Gervasi,Sant Gervasi - Galvany,08006,,VIA PUBLICA,AJUNTAMENT BCN,932914150,GRATUIT,TARGETA VE,EXCLUSIU MOTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1192,0
11903011,119,03,01,1,SCHUKO,3600,2,2,LENTA,41.395370,2.153832," Av. Diagonal, 508 (lateral Muntanya)  entre Balmes i Tusset",05 SarriA-Sant Gervasi,Sant Gervasi - Galvany,08006,,VIA PUBLICA,AJUNTAMENT BCN,932914150,GRATUIT,TARGETA VE,EXCLUSIU MOTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1193,1193
11903021,119,03,02,1,SCHUKO,3600,2,2,LENTA,41.395370,2.153832," Av. Diagonal, 508 (lateral Muntanya)  entre Balmes i Tusset",05 SarriA-Sant Gervasi,Sant Gervasi - Galvany,08006,,VIA PUBLICA,AJUNTAMENT BCN,932914150,GRATUIT,TARGETA VE,EXCLUSIU MOTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1193,0
12001011,120,01,01,1,SCHUKO,3600,2,2,LENTA,41.381430,2.181947,"Via Laietana, 1 - Pl. Antonio LOpez, 1",01 Ciutat Vella,El Barri Gotic,08003,,VIA PUBLICA,AJUNTAMENT BCN,932914150,GRATUIT,TARGETA VE,EXCLUSIU MOTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1201,1201
12001021,120,01,02,1,SCHUKO,3600,2,2,LENTA,41.381430,2.181947,"Via Laietana, 1 - Pl. Antonio LOpez, 1",01 Ciutat Vella,El Barri Gotic,08003,,VIA PUBLICA,AJUNTAMENT BCN,932914150,GRATUIT,TARGETA VE,EXCLUSIU MOTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1201,0
12101011,121,01,01,1,SCHUKO,3600,2,2,LENTA,41.382081,2.191611,"Pg. Salvat Papasseit, 3 - Ginebra",01 Ciutat Vella,La Barceloneta,08003,,VIA PUBLICA,AJUNTAMENT BCN,932914150,GRATUIT,TARGETA VE,EXCLUSIU MOTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1211,1211
